USER_ID,TOTAL_IDENTIFIES,FIRST_IDENTIFY_AT,LAST_IDENTIFY_AT,DISTINCT_ANON_IDS,FIRST_UTM_SOURCE,FIRST_UTM_MEDIUM,FIRST_UTM_CAMPAIGN,FIRST_UTM_CONTENT,FIRST_UTM_TERM,LAST_UTM_SOURCE,LAST_UTM_MEDIUM,LAST_UTM_CAMPAIGN,LAST_UTM_CONTENT,LAST_UTM_TERM,TOTAL_ORDERS,TOTAL_REVENUE,FIRST_ORDER_AT,LAST_ORDER_AT,TOTAL_CART_ADDS,TOTAL_CART_VALUE,LAST_CART_ADD_AT,FIRST_SEEN_AT,LAST_SEEN_AT,INACTIVE_DAYS
bowers.anita225@example.org,4,2023-12-03 05:46:16.000,2023-12-09 11:29:09.000,1,,,,,,,,,,,2,183.00,2023-12-03 05:50:20.000,2023-12-09 11:35:03.000,1,96.00,2023-12-09 11:32:26.000,2023-12-03 05:46:16.000,2023-12-09 11:35:03.000,524
hobbs.melanie378@example.org,2,2024-01-11 02:28:26.000,2024-01-11 02:28:26.000,1,,,,,,,,,,,1,123.00,2024-01-11 02:39:22.000,2024-01-11 02:39:22.000,1,47.00,2024-01-11 02:33:18.000,2024-01-11 02:28:26.000,2024-01-11 02:39:22.000,491
hahn.john485@example.org,4,2023-09-07 10:12:00.000,2023-09-07 17:00:27.000,1,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,,2,137.00,2023-09-07 10:15:15.000,2023-09-07 17:10:54.000,1,80.00,2023-09-07 17:03:44.000,2023-09-07 10:12:00.000,2023-09-07 17:10:54.000,617
hunter.lindsey139@example.org,4,2024-02-03 10:18:53.000,2024-02-15 18:54:17.000,1,,,,,,,,,,,2,100.00,2024-02-03 10:21:06.000,2024-02-15 19:03:03.000,1,25.00,2024-02-15 18:52:29.000,2024-02-03 10:18:53.000,2024-02-15 19:03:03.000,456
sharon.parrish903@example.net,4,2023-11-14 17:31:51.000,2023-11-21 21:33:52.000,1,,,,,,,,,,,1,96.00,2023-11-21 21:43:13.000,2023-11-21 21:43:13.000,2,100.00,2023-11-21 21:38:50.000,2023-11-14 17:31:51.000,2023-11-21 21:43:13.000,542
amandadyer@example.com,4,2023-11-17 02:14:09.000,2023-12-01 02:42:53.000,1,,,,,,,,,,,1,129.00,2023-12-01 02:49:23.000,2023-12-01 02:49:23.000,1,15.00,2023-12-01 02:46:46.000,2023-11-17 02:14:09.000,2023-12-01 02:49:23.000,532
jones.melvin702@example.org,2,2024-03-05 11:59:45.000,2024-03-05 11:59:45.000,1,,,,,,,,,,,1,56.00,2024-03-05 12:16:26.000,2024-03-05 12:16:26.000,1,29.00,2024-03-05 12:08:49.000,2024-03-05 11:59:45.000,2024-03-05 12:16:26.000,437
coleman.ashley351@example.org,4,2023-09-09 18:16:05.000,2023-09-18 04:19:10.000,1,email,email,cmpn_125,gsf4dsgs,abandon cart,,,,,,1,129.00,2023-09-18 04:25:35.000,2023-09-18 04:25:35.000,2,79.00,2023-09-18 04:18:19.000,2023-09-09 18:16:05.000,2023-09-18 04:25:35.000,606
kathryn.jones894@example.org,4,2023-09-24 20:08:43.000,2023-09-26 21:03:10.000,1,,,,,,,,,,,1,91.00,2023-09-26 21:13:22.000,2023-09-26 21:13:22.000,1,88.00,2023-09-26 21:07:21.000,2023-09-24 20:08:43.000,2023-09-26 21:13:22.000,598
lisa.ferguson220@example.com,4,2024-01-21 08:45:28.000,2024-01-24 14:54:41.000,1,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,,2,181.00,2024-01-21 08:53:44.000,2024-01-24 14:58:47.000,1,77.00,2024-01-24 14:53:08.000,2024-01-21 08:45:28.000,2024-01-24 14:58:47.000,478
briannaallen@example.com,4,2023-11-08 02:48:37.000,2023-11-21 04:17:57.000,1,,,,,,,,,,,1,45.00,2023-11-21 04:33:24.000,2023-11-21 04:33:24.000,1,21.00,2023-11-21 04:23:55.000,2023-11-08 02:48:37.000,2023-11-21 04:33:24.000,542
laurie.roberts084@example.com,4,2024-02-14 20:00:52.000,2024-02-25 03:01:21.000,1,,,,,,,,,,,2,144.00,2024-02-14 20:05:37.000,2024-02-25 03:06:18.000,1,13.00,2024-02-25 03:00:04.000,2024-02-14 20:00:52.000,2024-02-25 03:06:18.000,446
james.michael054@example.org,2,2024-03-19 02:42:27.000,2024-03-19 02:42:27.000,1,,,,,,,,,,,1,23.00,2024-03-19 02:51:45.000,2024-03-19 02:51:45.000,1,105.00,2024-03-19 02:48:26.000,2024-03-19 02:42:27.000,2024-03-19 02:51:45.000,423
melissafoley@example.com,4,2024-02-25 14:53:36.000,2024-03-03 15:06:46.000,1,,,,,,,,,,,1,102.00,2024-03-03 15:20:10.000,2024-03-03 15:20:10.000,1,90.00,2024-03-03 15:17:10.000,2024-02-25 14:53:36.000,2024-03-03 15:20:10.000,439
flores.chad346@example.org,2,2024-01-16 01:58:24.000,2024-01-16 01:58:24.000,1,,,,,,,,,,,1,85.00,2024-01-16 02:12:34.000,2024-01-16 02:12:34.000,1,44.00,2024-01-16 02:09:06.000,2024-01-16 01:58:24.000,2024-01-16 02:12:34.000,486
jillian.chase517@example.org,4,2024-02-02 21:03:17.000,2024-02-12 00:51:46.000,1,email,email,cmpn_90,4sdf4sda,topoffers,,,,,,1,99.00,2024-02-12 00:56:39.000,2024-02-12 00:56:39.000,2,170.00,2024-02-12 00:49:56.000,2024-02-02 21:03:17.000,2024-02-12 00:56:39.000,459
morgan.valerie702@example.org,4,2023-10-14 20:14:58.000,2023-10-27 23:20:57.000,1,,,,,,twitter,paidsocial,cmpn_125,gts23ds,abandon cart,2,139.00,2023-10-14 20:24:33.000,2023-10-27 23:37:58.000,1,15.00,2023-10-27 23:29:43.000,2023-10-14 20:14:58.000,2023-10-27 23:37:58.000,567
patriciaryan@example.com,4,2024-04-02 03:37:31.000,2024-04-04 05:47:56.000,1,,,,,,,,,,,2,153.00,2024-04-02 03:44:27.000,2024-04-04 06:01:25.000,1,91.00,2024-04-04 05:56:23.000,2024-04-02 03:37:31.000,2024-04-04 06:01:25.000,407
davidmiller@example.com,4,2023-10-27 03:33:10.000,2023-10-28 13:18:47.000,1,google,ppc,cmpn_830,cdasareravf,paid users,,,,,,1,149.00,2023-10-28 13:23:19.000,2023-10-28 13:23:19.000,1,75.00,2023-10-28 13:18:35.000,2023-10-27 03:33:10.000,2023-10-28 13:23:19.000,566
kemp.anthony216@example.org,4,2024-01-01 13:23:11.000,2024-01-02 21:18:30.000,1,,,,,,,,,,,1,143.00,2024-01-02 21:22:49.000,2024-01-02 21:22:49.000,2,127.00,2024-01-02 21:17:57.000,2024-01-01 13:23:11.000,2024-01-02 21:22:49.000,500
davidgreen@example.com,6,2024-01-19 04:49:15.000,2025-08-31 15:49:21.000,2,,,,,,,,,,,1,149.00,2024-01-19 04:55:40.000,2024-01-19 04:55:40.000,3,239.00,2025-08-31 17:19:31.000,2024-01-19 04:49:15.000,2025-08-31 17:19:31.000,-107
marylowe@example.com,4,2023-09-24 14:59:54.000,2023-10-02 15:51:12.000,1,,,,,,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,1,157.00,2023-10-02 16:03:26.000,2023-10-02 16:03:26.000,2,139.00,2023-10-02 15:54:18.000,2023-09-24 14:59:54.000,2023-10-02 16:03:26.000,592
kelsey.moore689@example.com,4,2024-01-22 03:34:38.000,2024-01-29 08:57:16.000,1,bing,ppc,cmpn_830,cdasareravf,paid users,,,,,,1,159.00,2024-01-29 09:03:34.000,2024-01-29 09:03:34.000,1,95.00,2024-01-29 08:55:33.000,2024-01-22 03:34:38.000,2024-01-29 09:03:34.000,473
leslie.johnson212@example.org,2,2023-09-10 04:38:19.000,2023-09-10 04:38:19.000,1,email,email,cmpn_125,gsf4dsgs,abandon cart,email,email,cmpn_125,gsf4dsgs,abandon cart,1,68.00,2023-09-10 04:50:41.000,2023-09-10 04:50:41.000,1,41.00,2023-09-10 04:43:23.000,2023-09-10 04:38:19.000,2023-09-10 04:50:41.000,614
kaiser.robert637@example.org,4,2023-11-28 14:22:21.000,2023-11-30 16:12:56.000,1,,,,,,google,ppc,cmpn_830,cdasareravf,paid users,1,14.00,2023-11-30 16:22:00.000,2023-11-30 16:22:00.000,2,90.00,2023-11-30 16:18:28.000,2023-11-28 14:22:21.000,2023-11-30 16:22:00.000,533
adrianarich@example.com,4,2024-03-06 05:46:16.000,2024-03-08 12:12:08.000,1,,,,,,,,,,,1,16.00,2024-03-08 12:21:40.000,2024-03-08 12:21:40.000,1,91.00,2024-03-08 12:11:05.000,2024-03-06 05:46:16.000,2024-03-08 12:21:40.000,434
white.lisa814@example.org,2,2024-02-21 07:19:56.000,2024-02-21 07:19:56.000,1,,,,,,,,,,,1,65.00,2024-02-21 07:27:49.000,2024-02-21 07:27:49.000,1,34.00,2024-02-24 12:03:47.000,2024-02-21 07:19:56.000,2024-02-24 12:03:47.000,447
david.henry505@example.com,4,2023-09-22 08:53:43.000,2023-09-25 10:41:54.000,1,bing,ppc,cmpn_232,53454fasdf,christmas sale,,,,,,1,96.00,2023-09-25 10:50:59.000,2023-09-25 10:50:59.000,2,121.00,2023-09-25 10:41:39.000,2023-09-22 08:53:43.000,2023-09-25 10:50:59.000,599
hall.ryan838@example.org,2,2024-01-09 11:08:59.000,2024-01-09 11:08:59.000,1,,,,,,,,,,,1,75.00,2024-01-09 11:19:40.000,2024-01-09 11:19:40.000,1,27.00,2024-01-09 11:15:02.000,2024-01-09 11:08:59.000,2024-01-09 11:19:40.000,493
jamie.jones836@example.net,4,2023-09-08 15:08:17.000,2023-09-19 17:18:10.000,1,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,,1,159.00,2023-09-19 17:30:36.000,2023-09-19 17:30:36.000,1,30.00,2023-09-19 17:28:19.000,2023-09-08 15:08:17.000,2023-09-19 17:30:36.000,605
lewis.stacey034@example.org,4,2023-10-24 05:54:38.000,2023-11-01 11:01:15.000,1,,,,,,,,,,,1,149.00,2023-11-01 11:07:53.000,2023-11-01 11:07:53.000,2,193.00,2023-11-01 10:59:18.000,2023-10-24 05:54:38.000,2023-11-01 11:07:53.000,562
salinas.joseph233@example.org,4,2024-01-15 00:51:57.000,2024-01-20 08:48:28.000,1,email,email,cmpn_125,gsf4dsgs,abandon cart,,,,,,1,23.00,2024-01-20 09:06:09.000,2024-01-20 09:06:09.000,1,55.00,2024-01-20 08:57:20.000,2024-01-15 00:51:57.000,2024-01-20 09:06:09.000,482
dananelson@example.com,2,2024-02-14 02:34:35.000,2024-02-14 02:34:35.000,1,,,,,,,,,,,1,74.00,2024-02-14 02:47:15.000,2024-02-14 02:47:15.000,1,13.00,2024-02-14 02:39:34.000,2024-02-14 02:34:35.000,2024-02-14 02:47:15.000,457
davidlambert@example.com,4,2024-04-06 04:21:28.000,2024-04-18 04:33:34.000,1,,,,,,,,,,,2,100.00,2024-04-06 04:24:52.000,2024-04-18 04:44:39.000,1,8.00,2024-04-18 04:39:57.000,2024-04-06 04:21:28.000,2024-04-18 04:44:39.000,393
vincentmyers@example.com,2,2023-10-18 07:54:29.000,2023-10-18 07:54:29.000,1,,,,,,,,,,,1,96.00,2023-10-18 08:05:08.000,2023-10-18 08:05:08.000,1,80.00,2023-10-18 08:00:47.000,2023-10-18 07:54:29.000,2023-10-18 08:05:08.000,576
karenmoore@example.com,2,2023-12-17 23:12:27.000,2023-12-17 23:12:27.000,1,,,,,,,,,,,1,158.00,2023-12-17 23:24:33.000,2023-12-17 23:24:33.000,1,46.00,2023-12-17 23:18:00.000,2023-12-17 23:12:27.000,2023-12-17 23:24:33.000,516
christopherferguson@example.com,4,2024-03-25 14:54:43.000,2024-04-05 00:13:48.000,1,,,,,,,,,,,1,66.00,2024-04-05 00:21:24.000,2024-04-05 00:21:24.000,1,38.00,2024-04-05 00:11:51.000,2024-03-25 14:54:43.000,2024-04-05 00:21:24.000,406
henderson.ian104@example.org,4,2023-12-13 06:15:48.000,2023-12-27 12:20:54.000,1,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,,1,94.00,2023-12-27 12:31:11.000,2023-12-27 12:31:11.000,2,184.00,2023-12-27 12:26:16.000,2023-12-13 06:15:48.000,2023-12-27 12:31:11.000,506
alexandrareynolds@example.com,4,2023-12-16 04:29:04.000,2023-12-19 12:59:31.000,1,,,,,,,,,,,1,109.00,2023-12-19 13:07:50.000,2023-12-19 13:07:50.000,2,132.00,2023-12-19 12:59:03.000,2023-12-16 04:29:04.000,2023-12-19 13:07:50.000,514
caitlin.wilson030@example.com,4,2024-01-04 00:21:58.000,2024-01-17 07:46:09.000,1,,,,,,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,1,32.00,2024-01-17 07:51:47.000,2024-01-17 07:51:47.000,1,63.00,2024-01-17 07:45:16.000,2024-01-04 00:21:58.000,2024-01-17 07:51:47.000,485
michaelmorrison@example.com,4,2023-10-13 19:13:09.000,2023-10-18 23:31:47.000,1,,,,,,,,,,,1,78.00,2023-10-18 23:36:33.000,2023-10-18 23:36:33.000,1,20.00,2023-10-18 23:30:24.000,2023-10-13 19:13:09.000,2023-10-18 23:36:33.000,576
jenna.campos498@example.com,4,2023-09-24 23:40:26.000,2023-09-29 00:45:27.000,1,,,,,,,,,,,1,41.00,2023-09-29 00:49:47.000,2023-09-29 00:49:47.000,2,186.00,2023-09-29 00:44:18.000,2023-09-24 23:40:26.000,2023-09-29 00:49:47.000,595
smith.brian577@example.org,4,2023-12-07 01:25:11.000,2023-12-09 10:04:13.000,1,,,,,,,,,,,1,45.00,2023-12-09 10:08:32.000,2023-12-09 10:08:32.000,1,12.00,2023-12-09 10:03:11.000,2023-12-07 01:25:11.000,2023-12-09 10:08:32.000,524
harding.dawn187@example.org,4,2024-03-03 04:51:16.000,2024-03-03 13:22:51.000,1,,,,,,,,,,,2,186.00,2024-03-03 04:56:57.000,2024-03-03 13:28:54.000,1,64.00,2024-03-03 13:21:53.000,2024-03-03 04:51:16.000,2024-03-03 13:28:54.000,439
holly.clark305@example.org,4,2023-12-19 03:08:42.000,2024-01-01 07:49:58.000,1,,,,,,,,,,,1,41.00,2024-01-01 08:05:01.000,2024-01-01 08:05:01.000,2,123.00,2024-01-01 08:00:21.000,2023-12-19 03:08:42.000,2024-01-01 08:05:01.000,501
peterson.micheal355@example.org,4,2023-11-09 14:01:19.000,2023-11-16 15:27:53.000,1,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,,1,64.00,2023-11-16 15:37:56.000,2023-11-16 15:37:56.000,1,72.00,2023-11-16 15:35:55.000,2023-11-09 14:01:19.000,2023-11-16 15:37:56.000,547
john.sherman835@example.org,2,2023-09-28 19:03:45.000,2023-09-28 19:03:45.000,1,,,,,,,,,,,1,24.00,2023-09-28 19:20:31.000,2023-09-28 19:20:31.000,1,50.00,2023-09-28 19:11:19.000,2023-09-28 19:03:45.000,2023-09-28 19:20:31.000,596
kevin.jones440@example.com,4,2024-01-04 15:07:53.000,2024-01-11 18:19:02.000,1,,,,,,,,,,,2,158.00,2024-01-04 15:12:36.000,2024-01-11 18:34:09.000,1,29.00,2024-01-11 18:29:36.000,2024-01-04 15:07:53.000,2024-01-11 18:34:09.000,491
dennis.robbins997@example.net,4,2024-01-09 10:25:05.000,2024-01-11 11:28:09.000,1,,,,,,,,,,,1,45.00,2024-01-11 11:33:24.000,2024-01-11 11:33:24.000,2,158.00,2024-01-11 11:26:14.000,2024-01-09 10:25:05.000,2024-01-11 11:33:24.000,491
brittanyacosta@example.com,4,2024-01-17 07:19:10.000,2024-01-27 16:01:23.000,1,,,,,,,,,,,1,91.00,2024-01-27 16:06:46.000,2024-01-27 16:06:46.000,1,78.00,2024-01-27 15:59:57.000,2024-01-17 07:19:10.000,2024-01-27 16:06:46.000,475
daniel.roberts745@example.org,2,2024-03-24 20:06:28.000,2024-03-24 20:06:28.000,1,,,,,,,,,,,1,32.00,2024-03-24 20:17:21.000,2024-03-24 20:17:21.000,1,28.00,2024-03-24 20:12:52.000,2024-03-24 20:06:28.000,2024-03-24 20:17:21.000,418
adrian.taylor031@example.org,2,2024-02-28 16:54:07.000,2024-02-28 16:54:07.000,1,,,,,,,,,,,1,56.00,2024-02-28 17:09:27.000,2024-02-28 17:09:27.000,1,104.00,2024-02-28 17:01:25.000,2024-02-28 16:54:07.000,2024-02-28 17:09:27.000,443
frost.isaac458@example.org,4,2023-11-01 21:23:24.000,2023-11-06 22:26:00.000,1,,,,,,,,,,,1,37.00,2023-11-06 22:32:55.000,2023-11-06 22:32:55.000,2,117.00,2023-11-06 22:25:56.000,2023-11-01 21:23:24.000,2023-11-06 22:32:55.000,557
patrickdaniel@example.com,4,2024-02-06 17:39:55.000,2024-02-21 00:56:04.000,1,,,,,,,,,,,2,87.00,2024-02-06 17:43:43.000,2024-02-21 01:03:54.000,1,21.00,2024-02-21 00:54:56.000,2024-02-06 17:39:55.000,2024-02-21 01:03:54.000,450
timothynelson@example.com,4,2024-01-17 19:13:02.000,2024-01-22 02:15:10.000,1,,,,,,twitter,paidsocial,cmpn_125,gts23ds,abandon cart,2,135.00,2024-01-17 19:15:47.000,2024-01-22 02:25:53.000,1,11.00,2024-01-22 02:22:22.000,2024-01-17 19:13:02.000,2024-01-22 02:25:53.000,480
hernandez.jeffery749@example.org,4,2024-03-25 10:36:03.000,2024-03-27 20:20:27.000,1,,,,,,,,,,,1,113.00,2024-03-27 20:25:10.000,2024-03-27 20:25:10.000,1,53.00,2024-03-27 20:20:10.000,2024-03-25 10:36:03.000,2024-03-27 20:25:10.000,415
thomas.fowler221@example.org,4,2023-09-19 12:01:48.000,2023-09-21 12:15:11.000,1,,,,,,,,,,,1,25.00,2023-09-21 12:21:54.000,2023-09-21 12:21:54.000,1,32.00,2023-09-21 12:14:09.000,2023-09-19 12:01:48.000,2023-09-21 12:21:54.000,603
calvinyoung@example.com,4,2024-04-05 14:36:01.000,2024-04-14 16:06:37.000,1,,,,,,,,,,,1,30.00,2024-04-14 16:16:28.000,2024-04-14 16:16:28.000,1,21.00,2024-04-14 16:06:23.000,2024-04-05 14:36:01.000,2024-04-14 16:16:28.000,397
garcia.karen453@example.org,2,2024-02-21 07:42:25.000,2024-02-21 07:42:25.000,1,,,,,,,,,,,1,96.00,2024-02-21 07:50:59.000,2024-02-21 07:50:59.000,1,25.00,2024-03-03 09:26:43.000,2024-02-21 07:42:25.000,2024-03-03 09:26:43.000,439
jones.julie478@example.org,4,2024-03-28 17:34:09.000,2024-04-11 03:15:01.000,1,,,,,,email,email,cmpn_421,53dsvdsa,brand launch,2,170.00,2024-03-28 17:40:39.000,2024-04-11 03:17:30.000,1,17.00,2024-04-11 03:13:46.000,2024-03-28 17:34:09.000,2024-04-11 03:17:30.000,400
carrie.blair147@example.org,4,2024-04-04 02:38:55.000,2024-04-10 03:06:30.000,1,,,,,,,,,,,1,166.00,2024-04-10 03:08:45.000,2024-04-10 03:08:45.000,2,89.00,2024-04-10 03:05:14.000,2024-04-04 02:38:55.000,2024-04-10 03:08:45.000,401
mary.casey219@example.org,2,2024-02-06 22:06:03.000,2024-02-06 22:06:03.000,1,,,,,,,,,,,1,120.00,2024-02-06 22:21:50.000,2024-02-06 22:21:50.000,1,41.00,2024-02-06 22:17:08.000,2024-02-06 22:06:03.000,2024-02-06 22:21:50.000,465
teresacollins@example.com,4,2024-01-09 15:36:37.000,2024-01-19 01:07:18.000,1,bing,ppc,cmpn_232,53454fasdf,christmas sale,,,,,,2,154.00,2024-01-09 15:39:48.000,2024-01-19 01:14:36.000,1,17.00,2024-01-19 01:05:55.000,2024-01-09 15:36:37.000,2024-01-19 01:14:36.000,483
hunter.karen702@example.org,2,2023-11-30 22:27:41.000,2023-11-30 22:27:41.000,1,email,email,cmpn_421,53dsvdsa,brand launch,email,email,cmpn_421,53dsvdsa,brand launch,1,64.00,2023-11-30 22:39:01.000,2023-11-30 22:39:01.000,1,7.00,2023-11-30 22:32:26.000,2023-11-30 22:27:41.000,2023-11-30 22:39:01.000,533
jacobs.joshua418@example.org,4,2024-02-22 08:21:35.000,2024-03-06 16:39:13.000,1,,,,,,,,,,,1,132.00,2024-03-06 16:46:30.000,2024-03-06 16:46:30.000,2,42.00,2024-03-06 16:38:34.000,2024-02-22 08:21:35.000,2024-03-06 16:46:30.000,436
robert.burnett332@example.org,4,2024-01-09 17:08:00.000,2024-01-16 02:51:50.000,1,,,,,,,,,,,1,67.00,2024-01-16 02:54:58.000,2024-01-16 02:54:58.000,2,136.00,2024-01-16 02:51:44.000,2024-01-09 17:08:00.000,2024-01-16 02:54:58.000,486
christopher.hernandez115@example.net,4,2023-10-12 08:30:03.000,2023-10-18 16:07:24.000,1,,,,,,,,,,,1,172.00,2023-10-18 16:20:44.000,2023-10-18 16:20:44.000,2,81.00,2023-10-18 16:13:45.000,2023-10-12 08:30:03.000,2023-10-18 16:20:44.000,576
michellesmith@example.com,5,2024-01-11 11:48:20.000,2024-11-11 17:42:33.000,2,,,,,,email,email,cmpn_125,gsf4dsgs,abandon cart,1,91.00,2024-01-15 12:38:53.000,2024-01-15 12:38:53.000,3,83.00,2024-11-11 21:32:31.000,2024-01-11 11:48:20.000,2024-11-11 21:32:31.000,186
johnson.charles413@example.org,4,2023-10-22 22:13:39.000,2023-10-29 00:56:38.000,1,,,,,,,,,,,1,14.00,2023-10-29 01:07:13.000,2023-10-29 01:07:13.000,1,87.00,2023-10-29 01:02:13.000,2023-10-22 22:13:39.000,2023-10-29 01:07:13.000,565
mason.charles596@example.org,4,2023-11-22 03:36:30.000,2023-12-05 08:04:45.000,1,,,,,,,,,,,1,64.00,2023-12-05 08:22:17.000,2023-12-05 08:22:17.000,2,93.00,2023-12-05 08:15:41.000,2023-11-22 03:36:30.000,2023-12-05 08:22:17.000,528
ivan.parker144@example.net,4,2024-02-07 17:22:02.000,2024-02-08 18:01:48.000,1,,,,,,,,,,,1,29.00,2024-02-08 18:12:53.000,2024-02-08 18:12:53.000,2,141.00,2024-02-08 18:06:44.000,2024-02-07 17:22:02.000,2024-02-08 18:12:53.000,463
jennifer.melton597@example.com,4,2024-02-18 17:26:17.000,2024-03-01 03:10:58.000,1,,,,,,,,,,,1,158.00,2024-03-01 03:20:19.000,2024-03-01 03:20:19.000,2,52.00,2024-03-01 03:17:31.000,2024-02-18 17:26:17.000,2024-03-01 03:20:19.000,441
stephen.carrillo972@example.org,4,2023-10-15 15:58:53.000,2023-10-19 23:39:07.000,1,,,,,,email,email,cmpn_421,53dsvdsa,brand launch,2,109.00,2023-10-15 16:04:32.000,2023-10-19 23:47:36.000,1,28.00,2023-10-19 23:44:47.000,2023-10-15 15:58:53.000,2023-10-19 23:47:36.000,575
blankenship.steven596@example.org,4,2024-03-09 09:16:51.000,2024-03-15 19:02:28.000,1,,,,,,,,,,,1,117.00,2024-03-15 19:07:31.000,2024-03-15 19:07:31.000,1,43.00,2024-03-15 19:01:10.000,2024-03-09 09:16:51.000,2024-03-15 19:07:31.000,427
vargas.valerie214@example.org,2,2023-12-03 14:38:28.000,2023-12-03 14:38:28.000,1,email,email,cmpn_125,gsf4dsgs,abandon cart,email,email,cmpn_125,gsf4dsgs,abandon cart,1,146.00,2023-12-03 14:43:51.000,2023-12-03 14:43:51.000,1,29.00,2023-12-06 18:46:58.000,2023-12-03 14:38:28.000,2023-12-06 18:46:58.000,527
richardcook@example.com,4,2024-01-07 09:36:34.000,2024-01-20 16:39:49.000,1,email,email,cmpn_90,4sdf4sda,topoffers,,,,,,1,96.00,2024-01-20 16:44:30.000,2024-01-20 16:44:30.000,2,141.00,2024-01-20 16:39:11.000,2024-01-07 09:36:34.000,2024-01-20 16:44:30.000,482
wade.taylor564@example.org,2,2024-04-05 00:35:35.000,2024-04-05 00:35:35.000,1,,,,,,,,,,,1,56.00,2024-04-05 00:49:30.000,2024-04-05 00:49:30.000,1,30.00,2024-04-05 00:40:44.000,2024-04-05 00:35:35.000,2024-04-05 00:49:30.000,406
finley.linda934@example.org,4,2024-03-28 18:22:08.000,2024-04-02 00:21:10.000,1,email,email,cmpn_90,4sdf4sda,topoffers,,,,,,2,239.00,2024-03-28 18:31:54.000,2024-04-02 00:29:10.000,1,35.00,2024-04-02 00:20:00.000,2024-03-28 18:22:08.000,2024-04-02 00:29:10.000,409
veronica.wagner144@example.com,2,2024-01-03 16:56:03.000,2024-01-03 16:56:03.000,1,,,,,,,,,,,1,96.00,2024-01-03 17:03:27.000,2024-01-03 17:03:27.000,1,94.00,2024-01-06 18:57:33.000,2024-01-03 16:56:03.000,2024-01-06 18:57:33.000,496
christopher.spencer786@example.com,4,2024-01-25 10:19:53.000,2024-02-05 19:50:58.000,1,,,,,,bing,ppc,cmpn_830,cdasareravf,paid users,1,24.00,2024-02-05 20:00:35.000,2024-02-05 20:00:35.000,1,62.00,2024-02-05 19:55:42.000,2024-01-25 10:19:53.000,2024-02-05 20:00:35.000,466
elizabethweber@example.com,2,2023-09-06 23:28:52.000,2023-09-06 23:28:52.000,1,,,,,,,,,,,1,96.00,2023-09-06 23:39:39.000,2023-09-06 23:39:39.000,1,92.00,2023-09-06 23:35:08.000,2023-09-06 23:28:52.000,2023-09-06 23:39:39.000,618
smith.nicole459@example.org,4,2024-02-11 23:43:30.000,2024-02-23 01:51:32.000,1,,,,,,,,,,,1,106.00,2024-02-23 02:00:01.000,2024-02-23 02:00:01.000,1,76.00,2024-02-23 01:49:37.000,2024-02-11 23:43:30.000,2024-02-23 02:00:01.000,448
troysingh@example.com,4,2023-09-19 04:53:19.000,2023-10-01 07:19:06.000,1,,,,,,,,,,,2,70.00,2023-09-19 04:58:46.000,2023-10-01 07:35:46.000,1,23.00,2023-10-01 07:28:12.000,2023-09-19 04:53:19.000,2023-10-01 07:35:46.000,593
stephen.holmes984@example.org,4,2024-04-01 16:43:16.000,2024-04-07 00:52:12.000,1,bing,ppc,cmpn_830,cdasareravf,paid users,,,,,,2,123.00,2024-04-01 16:50:34.000,2024-04-07 01:07:01.000,1,105.00,2024-04-07 00:57:02.000,2024-04-01 16:43:16.000,2024-04-07 01:07:01.000,404
anthony.martin090@example.org,4,2023-10-15 18:16:22.000,2023-10-27 18:58:43.000,1,,,,,,,,,,,1,44.00,2023-10-27 19:08:14.000,2023-10-27 19:08:14.000,1,33.00,2023-10-27 18:57:56.000,2023-10-15 18:16:22.000,2023-10-27 19:08:14.000,567
deanna.gross977@example.net,2,2024-02-12 12:45:34.000,2024-02-12 12:45:34.000,1,,,,,,,,,,,1,96.00,2024-02-12 12:55:53.000,2024-02-12 12:55:53.000,1,34.00,2024-02-12 12:50:13.000,2024-02-12 12:45:34.000,2024-02-12 12:55:53.000,459
thomas.anthony657@example.org,2,2023-09-23 12:51:55.000,2023-09-23 12:51:55.000,1,,,,,,,,,,,1,45.00,2023-09-23 12:54:58.000,2023-09-23 12:54:58.000,1,25.00,2023-10-01 13:09:50.000,2023-09-23 12:51:55.000,2023-10-01 13:09:50.000,593
steele.margaret270@example.org,4,2024-02-23 18:30:41.000,2024-03-02 03:07:13.000,1,,,,,,,,,,,1,59.00,2024-03-02 03:24:09.000,2024-03-02 03:24:09.000,2,122.00,2024-03-02 03:17:55.000,2024-02-23 18:30:41.000,2024-03-02 03:24:09.000,440
johnson.amy757@example.org,4,2023-11-06 16:00:22.000,2023-11-18 16:20:27.000,1,,,,,,,,,,,1,66.00,2023-11-18 16:31:58.000,2023-11-18 16:31:58.000,2,97.00,2023-11-18 16:26:04.000,2023-11-06 16:00:22.000,2023-11-18 16:31:58.000,545
